id,region,start,end,strand
25785,chr11,129814785,129814985,+
38308,chr7,23501222,23501422,+
33189,chr12,55600437,55600637,+
26347,chr11,65939206,65939406,+
18690,chr6,148723717,148723917,+
24849,chr12,56698032,56698232,+
16555,chr5,30199506,30199706,+
3956,chr3,86599262,86599462,+
5606,chr10,123641078,123641278,+
49070,chr1,115400658,115400858,+
24846,chr8,97553591,97553791,+
34493,chr1,196796510,196796710,+
1184,chr5,120740429,120740629,+
26140,chr7,53999714,53999914,+
42742,chr16,33532806,33533006,+
44121,chr4,29360926,29361126,+
33672,chr4,134828689,134828889,+
19878,chr3,56714712,56714912,+
8346,chr14,99101209,99101409,+
7797,chr9,10647839,10648039,+
48268,chr12,88662894,88663094,+
6089,chr1,158926968,158927168,+
2080,chr2,78614640,78614840,+
40696,chrX,117609684,117609884,+
46534,chr6,66240845,66241045,+
7933,chr7,27705422,27705622,+
10846,chr15,92552025,92552225,+
12177,chr1,207420048,207420248,+
9316,chr7,36138749,36138949,+
24594,chr1,122530585,122530785,+
11927,chr1,195091103,195091303,+
9927,chr1,79963190,79963390,+
7211,chr6,36633411,36633611,+
21061,chr18,38779441,38779641,+
6533,chr11,107223171,107223371,+
5209,chr6,96555705,96555905,+
35414,chr22,22258263,22258463,+
10073,chr6,113258982,113259182,+
43390,chr12,102686179,102686379,+
8448,chr13,56194546,56194746,+
39164,chr3,24077976,24078176,+
34246,chr17,26067538,26067738,+
28926,chr1,182352171,182352371,+
692,chr8,66548901,66549101,+
30225,chr10,121287392,121287592,+
46095,chr5,166027504,166027704,+
39133,chr19,26502399,26502599,+
46931,chr13,89303809,89304009,+
7370,chr10,35595940,35596140,+
34069,chr6,19230125,19230325,+
7837,chr21,24271821,24272021,+
36483,chr10,33853421,33853621,+
46425,chr2,150774528,150774728,+
24495,chr2,153772734,153772934,+
28633,chr5,86263610,86263810,+
5037,chr15,74438354,74438554,+
37167,chr7,73851765,73851965,+
13840,chr1,90176269,90176469,+
20900,chr2,105732300,105732500,+
30979,chr15,48071901,48072101,+
7354,chr8,115029804,115030004,+
16122,chr4,63745373,63745573,+
8750,chr4,169033924,169034124,+
44313,chr14,54067825,54068025,+
27151,chr12,42072399,42072599,+
1436,chr19,54376390,54376590,+
507,chr5,51138972,51139172,+
38170,chr8,108442668,108442868,+
5930,chr17,7135988,7136188,+
8947,chr3,86171739,86171939,+
12242,chrX,73019584,73019784,+
17303,chr12,5156309,5156509,+
28412,chrX,103468827,103469027,+
32263,chr4,178263491,178263691,+
4386,chr15,85924368,85924568,+
44983,chr4,171138678,171138878,+
10310,chr2,60577670,60577870,+
8921,chr6,23911382,23911582,+
8693,chrX,112183626,112183826,+
17027,chr4,29514184,29514384,+
25488,chr7,61634472,61634672,+
1539,chr2,197324369,197324569,+
9121,chr10,65907096,65907296,+
33979,chr6,81301613,81301813,+
15284,chr2,162251270,162251470,+
5867,chr4,45261607,45261807,+
35328,chr11,1514161,1514361,+
22490,chr14,85719290,85719490,+
13029,chr13,67841357,67841557,+
11569,chr7,143130932,143131132,+
21999,chrX,75716357,75716557,+
390,chr5,157907116,157907316,+
17848,chr1,106391516,106391716,+
29001,chr6,39287552,39287752,+
17576,chr1,25578866,25579066,+
31728,chr2,92567864,92568064,+
46660,chr2,147714098,147714298,+
42832,chr8,77237402,77237602,+
32021,chr12,30890625,30890825,+
36358,chr17,82343897,82344097,+
11350,chr16,12632292,12632492,+
25081,chr9,127862438,127862638,+
41203,chr2,22592073,22592273,+
6719,chr9,135033631,135033831,+
15540,chr1,13188438,13188638,+
47127,chr8,61767986,61768186,+
27241,chr1,157265653,157265853,+
14693,chr21,31016810,31017010,+
946,chr4,126358378,126358578,+
14327,chr1,96847403,96847603,+
14414,chr9,83645925,83646125,+
44304,chr3,122881501,122881701,+
35932,chr7,1630261,1630461,+
35315,chr13,26736531,26736731,+
32157,chr8,106900528,106900728,+
18157,chr18,6489863,6490063,+
13007,chr7,125681254,125681454,+
33040,chr7,89793234,89793434,+
20827,chr1,224167634,224167834,+
25373,chr19,6879488,6879688,+
36386,chr18,73812350,73812550,+
27405,chr20,712564,712764,+
7008,chr11,19323943,19324143,+
48338,chr13,38681602,38681802,+
42037,chr20,60656199,60656399,+
17304,chr2,40789671,40789871,+
4633,chr6,150448932,150449132,+
31086,chr10,93862214,93862414,+
17130,chr1,199624872,199625072,+
40475,chr4,134735672,134735872,+
19953,chr2,209173455,209173655,+
41750,chr4,27813340,27813540,+
27052,chr5,130412638,130412838,+
44919,chr3,197395155,197395355,+
30133,chr9,107618064,107618264,+
10762,chr7,31333892,31334092,+
13945,chr2,35588711,35588911,+
24941,chr2,95573138,95573338,+
14342,chr4,56750399,56750599,+
38367,chr18,37773263,37773463,+
9290,chr7,150762095,150762295,+
28931,chr2,199161597,199161797,+
15989,chr11,86127603,86127803,+
43123,chr18,78896701,78896901,+
32696,chr1,38455655,38455855,+
36405,chr2,116083809,116084009,+
20597,chr3,149440762,149440962,+
49956,chr9,4474220,4474420,+
25868,chr5,63356924,63357124,+
21199,chr4,13490739,13490939,+
33367,chr11,80769939,80770139,+
21924,chr2,193488871,193489071,+
34420,chr1,123803706,123803906,+
46454,chr2,18385566,18385766,+
40874,chr3,30166035,30166235,+
31371,chr15,18564971,18565171,+
46966,chr2,6254287,6254487,+
1893,chr17,52183236,52183436,+
7833,chr7,9026903,9027103,+
32651,chr1,231141108,231141308,+
42904,chr3,90434754,90434954,+
22886,chr20,27408712,27408912,+
20746,chr2,90086375,90086575,+
33030,chr14,49048436,49048636,+
375,chr20,20788604,20788804,+
18350,chr2,199200439,199200639,+
30771,chr12,58845208,58845408,+
1466,chr2,93915658,93915858,+
12615,chr15,70117227,70117427,+
13543,chr17,70264024,70264224,+
5696,chr6,13556984,13557184,+
17627,chr17,24052462,24052662,+
49870,chr5,161183841,161184041,+
4837,chr14,48136445,48136645,+
45649,chr11,47916303,47916503,+
33709,chrX,85517763,85517963,+
42431,chr12,102683787,102683987,+
29098,chr15,96875304,96875504,+
19041,chr7,17635366,17635566,+
15882,chr12,78776039,78776239,+
10905,chr6,109825696,109825896,+
28621,chr3,166254534,166254734,+
48506,chr3,21408308,21408508,+
4875,chr17,23225993,23226193,+
39346,chr9,32665763,32665963,+
19183,chr6,371815,372015,+
20690,chr1,98802912,98803112,+
13331,chr6,29981069,29981269,+
46884,chr6,109935373,109935573,+
33066,chr1,209043042,209043242,+
25625,chr4,71970236,71970436,+
23154,chr10,34826650,34826850,+
17241,chr4,178355013,178355213,+
40745,chr17,56535638,56535838,+
2035,chr20,39082696,39082896,+
20423,chr4,54630094,54630294,+
10450,chr9,125395890,125396090,+
42932,chr1,155090819,155091019,+
18542,chr5,162382616,162382816,+
43059,chr19,26854615,26854815,+
17883,chr8,46299168,46299368,+
49907,chr9,80459979,80460179,+
41612,chr20,39829662,39829862,+
6828,chr10,9116709,9116909,+
7130,chr15,72950836,72951036,+
40037,chr4,181046608,181046808,+
40722,chr14,101100248,101100448,+
20469,chr10,264793,264993,+
16626,chr5,21094609,21094809,+
13990,chr13,78744582,78744782,+
35912,chr18,7388971,7389171,+
18028,chr5,61862906,61863106,+
7371,chr11,109090247,109090447,+
40299,chr3,71903974,71904174,+
5594,chr6,76316947,76317147,+
27332,chr7,49005342,49005542,+
46579,chr1,150644429,150644629,+
45508,chr19,6580922,6581122,+
34844,chr9,2364423,2364623,+
4103,chr1,184684002,184684202,+
7493,chr2,113079907,113080107,+
46020,chr3,184112154,184112354,+
29377,chr7,96846271,96846471,+
38736,chr7,56330133,56330333,+
24704,chr1,3928237,3928437,+
15470,chr22,46744923,46745123,+
23988,chr8,95873246,95873446,+
26681,chr4,40365413,40365613,+
20350,chr12,45000312,45000512,+
45631,chr4,104109734,104109934,+
49755,chr12,15036401,15036601,+
47493,chr12,111028839,111029039,+
39522,chr6,129763861,129764061,+
2575,chr3,80270567,80270767,+
30425,chr2,183823176,183823376,+
14389,chr4,187460166,187460366,+
4042,chr13,62378097,62378297,+
12853,chr11,17732768,17732968,+
4078,chr3,191622775,191622975,+
7754,chr10,53482975,53483175,+
32467,chr1,37340813,37341013,+
25216,chr3,151999950,152000150,+
42230,chr14,62179626,62179826,+
30791,chr4,138746313,138746513,+
15960,chr8,8500726,8500926,+
19162,chr11,52801151,52801351,+
37371,chr22,46752633,46752833,+
21316,chrX,131846035,131846235,+
14252,chr12,85503100,85503300,+
34753,chr9,73180186,73180386,+
20245,chr12,94695557,94695757,+
40542,chr5,33320993,33321193,+
9726,chr6,48230068,48230268,+
16709,chr15,53072612,53072812,+
43298,chr4,17091809,17092009,+
22778,chrX,131686646,131686846,+
935,chr8,69913832,69914032,+
4054,chr15,36492751,36492951,+
48021,chr2,71444720,71444920,+
37997,chr1,183456746,183456946,+
20955,chr3,129052695,129052895,+
13666,chr2,129892830,129893030,+
40222,chr13,61220835,61221035,+
34036,chr9,68660015,68660215,+
864,chr13,25081460,25081660,+
37710,chr11,109274753,109274953,+
2253,chrX,91560087,91560287,+
22394,chr1,221606846,221607046,+
23382,chr1,118461754,118461954,+
16755,chr12,58292230,58292430,+
36634,chr4,166687451,166687651,+
43116,chr21,30739537,30739737,+
40708,chr6,59185434,59185634,+
33377,chr5,148833124,148833324,+
37419,chrX,112167089,112167289,+
47885,chr5,62836310,62836510,+
30005,chr17,40609754,40609954,+
25256,chr12,7686447,7686647,+
15886,chr10,28358704,28358904,+
38687,chr2,17036555,17036755,+
20013,chrX,122621130,122621330,+
14022,chr7,123390914,123391114,+
18748,chr5,18807832,18808032,+
7148,chr21,22454181,22454381,+
43403,chr6,115006815,115007015,+
12997,chr6,130631275,130631475,+
20173,chr6,132522977,132523177,+
46270,chr1,242965658,242965858,+
5581,chr1,165452002,165452202,+
10900,chr9,118946380,118946580,+
5060,chr4,88519032,88519232,+
9615,chr10,118646887,118647087,+
8044,chr6,99675553,99675753,+
17046,chr11,48969928,48970128,+
8386,chr6,84920972,84921172,+
14629,chr2,22809954,22810154,+
45394,chr9,89733839,89734039,+
28835,chr1,113246640,113246840,+
27564,chr13,92948722,92948922,+
42079,chr21,25800455,25800655,+
2776,chr5,1659215,1659415,+
45337,chr2,240151691,240151891,+
43646,chr8,106916703,106916903,+
49943,chr16,52798515,52798715,+
7189,chr5,93162860,93163060,+
13731,chr1,212126636,212126836,+
5573,chr14,78144789,78144989,+
6135,chrX,152471982,152472182,+
29845,chr10,69731111,69731311,+
20811,chr7,130455992,130456192,+
10553,chr1,79942392,79942592,+
5247,chr3,162279952,162280152,+
21153,chr19,46914382,46914582,+
3981,chr19,46858938,46859138,+
24209,chr16,77114594,77114794,+
30564,chr6,50341870,50342070,+
11085,chrY,7813730,7813930,+
19053,chr4,46211766,46211966,+
27540,chr2,92909492,92909692,+
16663,chr3,196092402,196092602,+
2172,chr10,121687051,121687251,+
32083,chrX,82906336,82906536,+
31899,chr6,132871001,132871201,+
45872,chr5,46593002,46593202,+
48233,chr3,96569551,96569751,+
41486,chr17,68166463,68166663,+
7452,chr2,22995516,22995716,+
5197,chr18,73747756,73747956,+
26270,chr4,38352852,38353052,+
17793,chr5,18656653,18656853,+
13210,chr4,56698269,56698469,+
15995,chr10,4893555,4893755,+
28992,chr4,64572890,64573090,+
21057,chr6,118803443,118803643,+
7206,chr16,25398872,25399072,+
21267,chr19,22730137,22730337,+
22191,chr12,27448534,27448734,+
3809,chr20,39456205,39456405,+
43512,chr5,23117563,23117763,+
42847,chr5,140713581,140713781,+
25097,chr3,42002085,42002285,+
21067,chrX,54185401,54185601,+
5543,chr9,126224361,126224561,+
43169,chr4,118562316,118562516,+
29007,chr10,36353267,36353467,+
46124,chr11,100440302,100440502,+
29978,chr5,120112778,120112978,+
20947,chr5,179476230,179476430,+
44352,chr2,166740799,166740999,+
44609,chr8,120865994,120866194,+
32463,chr7,150583554,150583754,+
17653,chr2,118454964,118455164,+
29092,chr6,23860190,23860390,+
41513,chr4,15748276,15748476,+
34152,chr2,210903163,210903363,+
44463,chr7,95357766,95357966,+
41804,chrX,66421956,66422156,+
33065,chr6,118336397,118336597,+
8635,chr14,16281722,16281922,+
4873,chr8,2238212,2238412,+
36635,chr16,16951491,16951691,+
13907,chr5,28040751,28040951,+
2077,chr11,9349051,9349251,+
15029,chrX,49161495,49161695,+
14209,chr16,18238620,18238820,+
29327,chr2,151110461,151110661,+
24368,chr17,58070192,58070392,+
3009,chr4,55049114,55049314,+
18613,chr20,58125171,58125371,+
15216,chr8,113818497,113818697,+
19226,chr1,124866839,124867039,+
2537,chr2,125606383,125606583,+
16395,chr13,30335720,30335920,+
40130,chrX,91185712,91185912,+
39404,chr6,23870613,23870813,+
7498,chr2,189264054,189264254,+
41777,chr8,54248874,54249074,+
20426,chr9,82933184,82933384,+
39321,chr7,15157695,15157895,+
10770,chr7,74765931,74766131,+
32535,chr3,176266179,176266379,+
30313,chr3,193040933,193041133,+
21889,chr2,82736409,82736609,+
23238,chr9,2867807,2868007,+
21684,chr4,116335881,116336081,+
28635,chr19,9725268,9725468,+
37422,chr2,18757126,18757326,+
320,chr12,34941815,34942015,+
7135,chr1,199854393,199854593,+
17755,chr3,90384597,90384797,+
49823,chr11,131127845,131128045,+
11984,chr8,2193523,2193723,+
35422,chrX,122975922,122976122,+
24881,chr11,18854798,18854998,+
26627,chr6,118372849,118373049,+
33654,chr18,56350574,56350774,+
37770,chr13,80229480,80229680,+
45858,chr1,21368643,21368843,+
31831,chr7,27021681,27021881,+
3178,chr8,12677841,12678041,+
244,chr5,24902581,24902781,+
14758,chr6,40063960,40064160,+
23853,chr10,32139770,32139970,+
40975,chr10,91082930,91083130,+
16527,chr5,143920655,143920855,+
38751,chr3,104265136,104265336,+
32528,chr3,82587222,82587422,+
24535,chr12,61475116,61475316,+
35131,chr7,80710947,80711147,+
1161,chr21,40944174,40944374,+
49762,chr3,197420053,197420253,+
22337,chr12,44952892,44953092,+
287,chr8,5041607,5041807,+
26206,chr6,98698912,98699112,+
35230,chr2,13684930,13685130,+
10068,chr4,180176809,180177009,+
10680,chr7,17665192,17665392,+
12450,chr13,23013141,23013341,+
43485,chr1,230007462,230007662,+
41449,chr15,46687261,46687461,+
1170,chr2,17274667,17274867,+
4675,chr7,13804522,13804722,+
10374,chr9,130707425,130707625,+
39560,chr3,15914860,15915060,+
31308,chr5,21597159,21597359,+
30497,chr5,42284031,42284231,+
26553,chr3,164973644,164973844,+
33045,chr16,60645211,60645411,+
45081,chr2,154873579,154873779,+
23165,chr2,2439474,2439674,+
25491,chrX,103738527,103738727,+
28164,chr13,38495592,38495792,+
47635,chr10,80818578,80818778,+
3121,chr3,104242008,104242208,+
41347,chr4,158306246,158306446,+
17695,chr5,70182207,70182407,+
41107,chr8,102172674,102172874,+
36174,chr2,217018757,217018957,+
22766,chr6,90888235,90888435,+
31301,chr13,100023641,100023841,+
13861,chr17,34881501,34881701,+
47165,chr2,152810200,152810400,+
31730,chr16,35688280,35688480,+
931,chr2,66300184,66300384,+
30062,chr9,118460346,118460546,+
691,chr4,29926063,29926263,+
35349,chr7,113214190,113214390,+
6364,chr20,633258,633458,+
18293,chr8,77397208,77397408,+
41789,chr8,29967064,29967264,+
43041,chr20,54718785,54718985,+
20950,chr10,117962936,117963136,+
49321,chr7,42290312,42290512,+
16428,chr22,14535553,14535753,+
20323,chr11,130916875,130917075,+
41909,chr3,166083061,166083261,+
39876,chr8,34059366,34059566,+
41743,chr3,86349155,86349355,+
4319,chr21,16732947,16733147,+
35733,chr3,112914842,112915042,+
3969,chr8,63615601,63615801,+
25763,chr16,26810945,26811145,+
4926,chr2,211069623,211069823,+
4933,chrY,6236100,6236300,+
14616,chr18,27808222,27808422,+
13971,chr6,14285975,14286175,+
48225,chr8,44399939,44400139,+
23862,chr3,53926930,53927130,+
22692,chr2,153280830,153281030,+
3092,chr9,123341459,123341659,+
21097,chr15,88562001,88562201,+
12748,chr4,121003364,121003564,+
24338,chr13,70619439,70619639,+
44271,chr9,35877335,35877535,+
15790,chr17,51602259,51602459,+
3982,chrX,84712035,84712235,+
20674,chrX,71894127,71894327,+
23324,chr20,7583700,7583900,+
34172,chr9,126228100,126228300,+
38892,chr18,54970874,54971074,+
1094,chr1,232218215,232218415,+
22927,chr2,75770232,75770432,+
28310,chr16,30790792,30790992,+
15972,chr9,119137353,119137553,+
28747,chr7,81008664,81008864,+
31918,chr2,92590708,92590908,+
26460,chr2,107071292,107071492,+
47581,chr6,66950914,66951114,+
2843,chr3,26362637,26362837,+
37583,chr12,12323153,12323353,+
38724,chr2,165708176,165708376,+
25095,chr7,143116064,143116264,+
18211,chr2,234130717,234130917,+
20855,chr2,139203020,139203220,+
44913,chr19,40976222,40976422,+
16,chr4,58766943,58767143,+
28202,chrY,19207467,19207667,+
16524,chr10,124845108,124845308,+
18443,chr14,70868534,70868734,+
23527,chr5,17607204,17607404,+
21054,chr12,64700611,64700811,+
12205,chr3,35252496,35252696,+
31422,chr12,17237329,17237529,+
32006,chr10,56297016,56297216,+
14407,chr15,17801403,17801603,+
32766,chr15,37128269,37128469,+
4686,chr6,80398092,80398292,+
4922,chr11,24353847,24354047,+
39553,chr7,136458055,136458255,+
5877,chr7,7335908,7336108,+
30595,chr3,99241929,99242129,+
42316,chr4,50603426,50603626,+
32443,chr5,93132719,93132919,+
16459,chr9,45086120,45086320,+
35113,chr7,60648207,60648407,+
22831,chr1,54848460,54848660,+
41198,chr12,93257819,93258019,+
25006,chr5,54502521,54502721,+
4586,chr14,106225160,106225360,+
13675,chr2,139190772,139190972,+
49555,chr3,101614156,101614356,+
44793,chr15,97212653,97212853,+
8378,chr8,135662397,135662597,+
24816,chr18,69982877,69983077,+
25359,chr1,189491609,189491809,+
47808,chr3,75042402,75042602,+
38965,chr15,91746166,91746366,+
25553,chr5,116816938,116817138,+
39169,chr5,91948389,91948589,+
5695,chr5,35243773,35243973,+
2941,chr7,53284712,53284912,+
45154,chr3,175925988,175926188,+
31222,chr14,87063004,87063204,+
46837,chr6,61094728,61094928,+
21164,chr4,79649673,79649873,+
40149,chr16,61613468,61613668,+
47431,chr5,46174933,46175133,+
38346,chr9,12391262,12391462,+
10338,chr13,98760455,98760655,+
42761,chr13,55889836,55890036,+
40673,chr12,11256311,11256511,+
26671,chr6,130013047,130013247,+
8307,chr1,221183336,221183536,+
11618,chr7,45145953,45146153,+
25933,chr3,33743697,33743897,+
33816,chr7,41358095,41358295,+
45824,chr14,40950428,40950628,+
6782,chr1,79762588,79762788,+
45249,chr7,22847924,22848124,+
47468,chr8,117766757,117766957,+
47599,chr8,12679970,12680170,+
19945,chr6,67107215,67107415,+
45222,chr6,103741472,103741672,+
1609,chr3,163399518,163399718,+
19480,chr11,18943354,18943554,+
29166,chr5,120851515,120851715,+
35183,chr8,131596175,131596375,+
23799,chr12,130871358,130871558,+
31980,chr17,44553154,44553354,+
34785,chrX,129327275,129327475,+
35739,chr19,47587261,47587461,+
12317,chrX,80860779,80860979,+
35699,chr1,217245089,217245289,+
48659,chr10,49194228,49194428,+
19630,chr4,111678148,111678348,+
16508,chr2,117033389,117033589,+
13001,chr8,7014208,7014408,+
1814,chr7,22837112,22837312,+
25416,chr7,71032135,71032335,+
31976,chr3,81405720,81405920,+
14586,chr5,74073717,74073917,+
44301,chr2,155762379,155762579,+
25174,chr12,87056937,87057137,+
2123,chr14,39389900,39390100,+
13704,chr7,23669281,23669481,+
31721,chr13,90957389,90957589,+
47140,chr19,9260194,9260394,+
49603,chr6,91065167,91065367,+
14191,chr14,28081954,28082154,+
18581,chr5,27682948,27683148,+
20435,chr11,70055365,70055565,+
17600,chr1,143760905,143761105,+
40469,chr12,122161925,122162125,+
27938,chr7,25572710,25572910,+
47774,chr9,26341086,26341286,+
32247,chr20,24840778,24840978,+
41938,chr8,145035437,145035637,+
33576,chr6,120815569,120815769,+
44824,chr3,177985147,177985347,+
21438,chr10,131030850,131031050,+
44411,chr2,108154096,108154296,+
40031,chr21,13156608,13156808,+
30096,chr13,80253552,80253752,+
4906,chr3,180340163,180340363,+
3722,chr7,121408120,121408320,+
12734,chr6,113595910,113596110,+
36730,chr22,48148535,48148735,+
46962,chr13,56793835,56794035,+
2671,chr16,2796133,2796333,+
41989,chr3,129059736,129059936,+
9417,chr5,103566991,103567191,+
4552,chr3,175974151,175974351,+
6009,chr4,31868972,31869172,+
28430,chr1,112114813,112115013,+
19601,chrX,4487371,4487571,+
38505,chr11,110926979,110927179,+
41247,chr2,138598425,138598625,+
18437,chr5,73319986,73320186,+
27542,chr1,187790165,187790365,+
3164,chr8,82010070,82010270,+
39531,chr6,19959936,19960136,+
32764,chr15,70228706,70228906,+
1657,chr14,31917360,31917560,+
48994,chr13,97129723,97129923,+
19094,chr8,76090957,76091157,+
40317,chr6,86522721,86522921,+
37034,chr14,98994585,98994785,+
23099,chr10,37697657,37697857,+
16806,chr2,104199396,104199596,+
27356,chr3,83496012,83496212,+
16244,chrX,150964675,150964875,+
38084,chr1,158915118,158915318,+
31601,chr4,154602352,154602552,+
27877,chrX,65302632,65302832,+
9673,chr17,42615659,42615859,+
19229,chr19,19737958,19738158,+
48502,chrX,52151132,52151332,+
33769,chr22,45078239,45078439,+
36966,chr10,113205128,113205328,+
35186,chr8,13667907,13668107,+
36343,chr13,35674848,35675048,+
9772,chr2,54328224,54328424,+
3558,chr20,43332734,43332934,+
45471,chr8,5077976,5078176,+
3854,chrX,47351748,47351948,+
4887,chr15,37236479,37236679,+
28807,chr15,26100782,26100982,+
47843,chr21,13185571,13185771,+
5313,chr14,56026530,56026730,+
25883,chr18,75151896,75152096,+
37292,chr16,26851330,26851530,+
13699,chrX,92725094,92725294,+
30607,chrY,23293682,23293882,+
4827,chr9,25758331,25758531,+
33575,chr11,60695830,60696030,+
3907,chr4,114192645,114192845,+
29134,chrX,143556638,143556838,+
39791,chr18,57081220,57081420,+
34724,chr3,80180990,80181190,+
10637,chr14,83561027,83561227,+
9343,chr4,89858941,89859141,+
44172,chr17,48453577,48453777,+
37663,chr14,25410875,25411075,+
35170,chr4,100242737,100242937,+
37952,chr5,176433003,176433203,+
22908,chr3,67337287,67337487,+
18279,chr20,47789339,47789539,+
10283,chr20,9973073,9973273,+
40863,chr20,12702449,12702649,+
9890,chr2,123689270,123689470,+
46502,chr2,217219333,217219533,+
18323,chrX,108011251,108011451,+
26514,chr10,128391326,128391526,+
47332,chr6,18841409,18841609,+
47666,chr7,58348539,58348739,+
17387,chr11,9365576,9365776,+
15086,chr17,17380976,17381176,+
24042,chr3,148661226,148661426,+
46297,chrX,88767374,88767574,+
7566,chr8,69171595,69171795,+
43894,chr6,155600808,155601008,+
29227,chr1,203921554,203921754,+
14719,chrX,121000696,121000896,+
49057,chr8,106326864,106327064,+
5368,chr12,54772963,54773163,+
39696,chr1,247780853,247781053,+
9603,chr14,104334230,104334430,+
22673,chr8,44817052,44817252,+
29425,chr7,145979771,145979971,+
30143,chr19,23961665,23961865,+
2618,chr4,26811098,26811298,+
41669,chr9,34312260,34312460,+
4485,chr8,34596022,34596222,+
11795,chr8,88921027,88921227,+
17369,chr3,193907165,193907365,+
44036,chr12,60975816,60976016,+
24366,chr3,175882263,175882463,+
22553,chr5,25933127,25933327,+
7384,chr4,111502090,111502290,+
45684,chrX,62486560,62486760,+
13269,chr6,49227164,49227364,+
28677,chr7,65835911,65836111,+
9275,chr2,192363869,192364069,+
33783,chr6,83207995,83208195,+
9460,chr14,17643604,17643804,+
2462,chr11,80907766,80907966,+
9968,chr2,11645816,11646016,+
42222,chr16,13836342,13836542,+
47533,chr12,87188185,87188385,+
6509,chr16,26730977,26731177,+
48714,chr2,62467624,62467824,+
589,chr7,28269109,28269309,+
13136,chr3,194927788,194927988,+
8848,chr2,128348959,128349159,+
37392,chr12,101546086,101546286,+
20142,chr11,38495808,38496008,+
39613,chr1,223444789,223444989,+
18412,chr2,180484872,180485072,+
43618,chr5,50920485,50920685,+
41637,chrX,99000752,99000952,+
36885,chr6,31387343,31387543,+
9424,chr1,112066497,112066697,+
5454,chr1,214760550,214760750,+
45077,chrY,24706914,24707114,+
34217,chr3,56685571,56685771,+
6837,chr3,94576827,94577027,+
44222,chr5,181430044,181430244,+
29432,chr6,132241108,132241308,+
20288,chr4,31898238,31898438,+
18816,chr2,240324657,240324857,+
46243,chr16,63161903,63162103,+
48519,chr15,19444569,19444769,+
21031,chrY,3258590,3258790,+
42571,chr2,80920879,80921079,+
1587,chr11,1211241,1211441,+
39454,chr3,161263993,161264193,+
45291,chr3,164066748,164066948,+
18103,chr4,160714857,160715057,+
22484,chr12,97269402,97269602,+
31417,chr10,118415655,118415855,+
41574,chr5,116620067,116620267,+
29277,chr7,67801212,67801412,+
3961,chr2,83311728,83311928,+
41691,chr5,157946635,157946835,+
30140,chr8,114146399,114146599,+
29631,chr5,106428601,106428801,+
6078,chrY,16784135,16784335,+
30663,chr13,81168850,81169050,+
10956,chr4,189624954,189625154,+
48762,chr10,37049259,37049459,+
4006,chr17,27060819,27061019,+
37707,chrX,39785989,39786189,+
47244,chr6,70324489,70324689,+
18395,chr9,119805372,119805572,+
5898,chr17,22626123,22626323,+
2866,chr9,12387363,12387563,+
14011,chr8,110444601,110444801,+
46649,chr5,85040065,85040265,+
30209,chrX,117886869,117887069,+
30266,chr12,38107148,38107348,+
16968,chr2,197688222,197688422,+
11460,chr5,48534258,48534458,+
20316,chr2,81500047,81500247,+
34028,chr8,45946325,45946525,+
20922,chr6,153529845,153530045,+
33078,chr6,88131190,88131390,+
34484,chr5,180715926,180716126,+
34820,chr8,110139951,110140151,+
20671,chr7,88362687,88362887,+
4668,chr21,12629779,12629979,+
4298,chr4,75067767,75067967,+
3783,chr9,11169305,11169505,+
33776,chr2,221047245,221047445,+
7347,chr5,15986877,15987077,+
10377,chrX,1644055,1644255,+
48843,chr4,2243095,2243295,+
9878,chr19,19360811,19361011,+
2773,chr10,45299562,45299762,+
13026,chr11,71630081,71630281,+
12948,chr2,107075235,107075435,+
25105,chr2,120567508,120567708,+
1987,chr1,244222197,244222397,+
46155,chr22,31377931,31378131,+
40047,chr2,240699348,240699548,+
29546,chr6,84101301,84101501,+
35440,chr4,51639106,51639306,+
16260,chr6,63403710,63403910,+
25464,chrY,20272487,20272687,+
9175,chr4,150072715,150072915,+
31508,chr16,62424727,62424927,+
49376,chr14,27890135,27890335,+
25901,chr20,26967022,26967222,+
19309,chr9,45068123,45068323,+
249,chr2,96524156,96524356,+
40953,chr1,104534779,104534979,+
27790,chr14,38371441,38371641,+
38652,chr5,54947101,54947301,+
28128,chr12,28023460,28023660,+
34812,chr20,54325635,54325835,+
6589,chr2,204291944,204292144,+
13780,chr7,26218313,26218513,+
11989,chr3,137094400,137094600,+
627,chr5,40175850,40176050,+
45259,chr3,90968614,90968814,+
29523,chr2,195268227,195268427,+
28820,chr2,173288719,173288919,+
23929,chr4,178498273,178498473,+
46946,chr2,98954747,98954947,+
4765,chr4,111014978,111015178,+
26177,chrX,17169099,17169299,+
47988,chr13,87362655,87362855,+
6511,chr2,185969354,185969554,+
2230,chr7,26141949,26142149,+
20566,chr10,108651979,108652179,+
12427,chr7,57292,57492,+
39763,chr12,76148469,76148669,+
46003,chr18,39195342,39195542,+
18782,chr5,85632274,85632474,+
32726,chr4,67266919,67267119,+
6305,chr5,110253657,110253857,+
13998,chr1,106420136,106420336,+
15641,chr5,26334782,26334982,+
32299,chr17,54715083,54715283,+
12392,chr22,29503566,29503766,+
17570,chr7,159305899,159306099,+
10703,chr2,154570102,154570302,+
49665,chr15,88608384,88608584,+
21698,chr11,42809086,42809286,+
41988,chrX,119715429,119715629,+
4247,chr8,64960138,64960338,+
8002,chr5,54417929,54418129,+
31954,chr17,54480977,54481177,+
44041,chr1,163005598,163005798,+
32703,chr6,62588095,62588295,+
